	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_01518	50.1632035724518	17.6458680298752	25.4313810468067	27.2950962460165	30.419144084254	15.5319085569158	36.6989228829218	90.2855799947341	159.019102458471
RUMHYD_01519	535.91022483236	263.276351005738	456.856595233705	324.093353321122	429.818555372316	408.907361815726	355.979551964341	483.293398795341	681.510439107732
RUMHYD_01520	334.421357149678	181.399523347117	229.790693030074	198.248593786857	218.859815878918	166.968016986845	957.841887244258	451.427899973671	983.322204998299
RUMHYD_01521	316.86423589932	175.752845577557	173.478349283574	191.065673722116	184.095079782628	202.213501789077	260.562352468744	175.26024351919	610.114107391684
RUMHYD_01523	0	19.0575374722652	11.8074269145888	41.3736195729092	31.9993593613581	76.1660900387218	3.66989228829218	21.2436658811139	19.4717268316495
RUMHYD_01524	56.0155773225711	114.345224833591	141.689122975066	65.5082309904396	100.343670096111	129.03431724207	84.40752263072	42.4873317622278	155.773814653196
RUMHYD_01525	8.36053392874196	1.41166944239002	14.5322177410324	0	0	2.38952439337166	0	0	51.9246048843986
RUMHYD_01526	11.7047475002387	8.4700166543401	7.26610887051619	6.89560326215154	11.4565607590048	7.46726372928645	62.388168900967	84.9746635244556	51.9246048843986
RUMHYD_01527	22.5734416076033	9.88168609673012	1.81652721762905	7.18292006474119	10.6664531204527	2.98690549171458	102.756984072181	47.7982482325063	136.302087821546
RUMHYD_01528	0	0	0	0	0	1.19476219668583	0	0	0
RUMHYD_01529	0	2.82333888478003	5.44958165288714	0	0	0.597381098342916	0	0	9.73586341582475
RUMHYD_01530	0	0	0	0	0	0	0	0	0
RUMHYD_01531	3168.6423589932	5629.03190153019	5594.90383029746	4407.72706852778	11376.3648336917	7970.55730464036	3317.58262861613	3473.33937156212	1148.83188306732
RUMHYD_01532	2903.61343345208	2156.32507325075	2555.85379520407	2473.79767029687	2281.83086013833	2938.81631329798	965.181671820842	929.410382298733	821.057814734554
RUMHYD_01533	169.718838753462	221.632102455233	238.87332911822	386.728416285666	285.623911336567	505.085718648936	88.0774149190122	212.436658811139	275.849463448368
RUMHYD_01534	632.056365012892	744.655630860734	920.071035729112	1215.6373917568	955.240135009431	1075.28597701725	1067.93865589302	796.637470541772	1109.88842940402
RUMHYD_01535	193.128333753939	198.339556655797	295.18567286472	586.413594085471	737.170426769064	450.72403869973	407.358044000432	408.940568211443	188.226692705945
RUMHYD_01536	17.5571212503581	9.17585137553511	26.3396446556212	18.1009585631478	10.6664531204527	10.454169221001	99.0870917838887	37.1764152919493	460.830868349038
RUMHYD_01537	109.52299446652	55.0551082532106	60.8536617905731	52.5789748739055	28.0488211685978	45.1022729248902	14.6795691531687	111.529245875848	149.283239042646
RUMHYD_01538	151.32566411023	158.812812268877	85.3767792285652	23.5599778123511	57.6778576142998	26.8821494254312	168.81504526144	148.705661167797	490.038458596512
RUMHYD_01539	77.7529655373002	146.107787287367	79.9271975756781	43.3848371910368	60.0481805299559	44.8035823757187	139.455906955103	185.882076459747	532.227200065086
RUMHYD_01540	75.2448053586777	43.7617527140905	26.3396446556212	37.9258179418335	60.838288168508	45.6996540232331	55.0483843243826	95.5964964650126	616.604683002234
RUMHYD_01541	45.9829366080808	52.2317693684306	37.2388079613955	22.4107106019925	35.1597899155663	18.2201234994589	73.3978457658435	47.7982482325063	318.038204916942
RUMHYD_01542	0	26.1158846842153	0	2.58585122330683	3.95053819276026	3.28559604088604	40.3688151712139	69.0419141136202	61.6604683002234
RUMHYD_01543	15.8850144646097	21.8808763570453	28.1561718732502	10.3434048932273	26.0735520722177	10.454169221001	18.3494614414609	0	77.886907326598
RUMHYD_01544	60.1958442869421	83.288497101011	41.7801260054681	58.0379941231088	100.343670096111	69.2962074077783	36.6989228829218	84.9746635244556	782.114361071255
RUMHYD_01545	52.6713637510744	141.166944239002	96.2759425343395	86.7696743820736	156.441312433306	116.489314176869	150.465583819979	228.369408221975	1061.2091123249
RUMHYD_01546	36.7863492864646	125.638580372711	105.358578622485	259.734389541041	606.4076125887	367.389375480893	231.203214162407	185.882076459747	110.339785379347
RUMHYD_01547	0	0	0	2.58585122330683	0	1.19476219668583	0	0	0
RUMHYD_01548	0	0	0	0	0	0.597381098342916	0	0	0
RUMHYD_01549	109.52299446652	55.0551082532106	94.4594153167104	23.8472946149408	54.1223732408155	53.465608301691	80.7376303424279	127.461995286683	665.284000081358
RUMHYD_01550	111.195101252268	75.5243151678659	63.5784526170166	57.4633605179295	122.466683975568	70.4909696044641	172.484937549732	185.882076459747	282.340039058918
RUMHYD_01551	69.3924316085583	40.2325791081155	58.1288709641295	58.6126277282881	79.0107638552052	50.180012260805	220.193537297531	254.923990573367	580.90651714421
RUMHYD_01552	9949.87142859581	7020.23213700555	8370.55741883465	4218.95992922638	3666.88955052007	4907.48572288706	3170.78693708444	3521.13761979463	1817.36117095395
RUMHYD_01553	2805.7951864858	3928.67605817142	3745.67912275109	1748.03542695542	1181.21091963532	1981.21441265428	1170.6956399652	1306.48545168851	843.774829371478
RUMHYD_01554	1946.33229861113	2972.97584567337	2917.34271151225	1188.62961231337	1152.76704464744	1403.24820000751	631.221473586254	594.822644671189	535.472487870361
RUMHYD_01555	2447.96433433565	2355.37046462774	2832.8741958925	839.82701396954	833.563558672415	891.889979825974	444.056966883353	472.671565854784	626.340546418059
RUMHYD_01556	1547.53483021014	2588.2959226221	2732.05693531409	882.924534357987	951.28959681667	1029.88501354319	355.979551964341	701.040974076759	318.038204916942
RUMHYD_01557	2747.27144898461	5598.68100851881	4229.78362624924	2133.61457603072	1779.7174558385	2514.67573347451	719.298888505266	727.595556428151	486.793170791237
RUMHYD_01558	1324.30857431273	1631.18404068166	1925.51885068679	1587.13801750521	995.930678394861	1573.80050358441	524.794597225781	616.066310552303	425.132702491014
RUMHYD_01559	3513.09635685737	3820.68334582858	4585.82296090453	2043.68441682016	1482.63698374292	2037.06954534934	1130.32682479399	1391.46011521296	921.661736698076
RUMHYD_01560	2754.79592952048	5542.21423082321	5395.99409996708	1896.00358028908	1967.76307381388	1835.75211520778	1277.12251632568	1333.0400340399	934.642887919176
RUMHYD_01561	2938.7276759528	3244.72221333345	3625.78832638758	3472.79819290107	5307.54806197341	3534.10657779669	2080.82892746166	2251.82858339807	1450.64364895789
RUMHYD_01562	605.302656440918	1082.04462759195	854.676055894467	546.47655852551	630.900949383813	601.264075482145	425.707505441892	414.251484681721	350.491082969691
RUMHYD_01563	2124.41167129333	3215.78298976446	3156.21604063047	4605.11371190687	4888.39595972154	5391.06572199565	2330.38160306553	2745.74381513397	2190.56926856057
RUMHYD_01564	0	182.811192789507	168.937031239501	45.1087380065747	38.7152742890505	43.9075107282043	11.0096768648765	0	25.9623024421993
RUMHYD_01565	193.964387146814	35.9975707809454	63.5784526170166	44.821421203985	12.2466683975568	16.7266707536017	55.0483843243826	26.5545823513924	152.528526847921
RUMHYD_01566	1665.4183586054	2643.35103087531	1968.20724030107	1254.71247690899	628.530626468157	2101.28801342121	1295.47197776714	780.704721130936	516.000761038712
RUMHYD_01567	10704.8276423612	8542.01179590199	8171.64768850427	4695.61850472261	2015.56458594628	7659.91913350204	5449.79004811388	3680.46511390298	2323.62606857684
RUMHYD_01568	1686.31969342725	7198.80832146789	4909.1648056425	3436.88359257736	1526.09290386329	7173.35222890174	2095.50849661483	2081.87925634916	970.3410537772
RUMHYD_01569	20942.3014381057	43197.0849371345	39276.0432359664	10102.9207294598	4848.49552397467	18347.365673406	9794.94251745182	7493.70313956293	4261.06288832596
RUMHYD_01570	675.531141442351	576.666967216322	611.261408732174	97.1130792753009	141.429267300817	65.1145397193779	143.125799243395	122.151078816405	68.1510439107732
RUMHYD_01571	15.8850144646097	32.4683971749704	25.4313810468067	16.9516913527892	7.50602256624449	14.33714636023	25.6892460180452	111.529245875848	178.49082929012
RUMHYD_01572	157.178037860349	1859.87449034885	1405.08380283607	41.6609363754989	21.7279600601814	134.709437676328	121.106445513642	90.2855799947341	45.4340292738488
RUMHYD_01573	5896.68457994171	9689.69905256507	6365.11137057218	3212.77648655744	1813.29703047696	5271.58950232706	8224.22861806277	5029.43789735372	2988.9100686582
RUMHYD_01574	4168.56221687074	6110.41118138519	2960.03110112653	1072.26630726456	519.495772347974	1296.31698340413	2102.84828119142	1731.35876931078	1376.00202943656
RUMHYD_01575	76348.3958372716	83105.6859082215	95276.8525646435	31001.7703162256	16214.1939045459	28574.2313864875	34093.2993582343	28503.6886959846	16596.4018361759
RUMHYD_01576	61199.944411784	98619.2272453666	97745.5130534014	45325.3748757273	22243.9003481559	45972.6571851758	33564.8348687202	30792.6936946746	17021.5345386669
RUMHYD_01577	0	0	0	0	0	0	0	0	0
RUMHYD_01578	0	20.4692069146552	7.26610887051619	12.6419393139445	1.97526909638013	6.57119208177208	58.7182766126748	15.9327494108354	318.038204916942
RUMHYD_01579	0	0	0	0	0	0	0	0	12.9811512210997
RUMHYD_01580	571.86052072595	384.67992305128	413.259942010608	742.13930108906	820.526782636306	595.887645597059	792.69673427111	754.150138779544	671.774575691907
RUMHYD_01581	45.1468832152066	38.1150749445304	30.8809626996938	159.460825437254	209.77357803557	181.305163347075	106.426876360473	100.907412935291	126.566224405722
RUMHYD_01582	73.5726985729293	51.5259346472356	35.4222807437664	216.924185955184	153.280881879098	95.5809757348666	242.212891027284	286.789489395038	1032.00152207742
RUMHYD_01583	0	16.9400333086802	19.9817993939195	80.4487047251013	65.9739878190963	23.5965533845452	253.22256789216	175.26024351919	369.96280980134
RUMHYD_01584	663.826393942112	527.258536732671	626.701890082021	1204.14471965321	1142.49564534627	1362.32759477102	594.522550703332	695.73005760648	1327.32271235744
RUMHYD_01585	200.652814289807	136.931935911832	164.395713195429	443.042509593237	229.921322818647	462.97035121576	176.154829838024	228.369408221975	785.359648876529
RUMHYD_01586	109.52299446652	35.9975707809454	38.14707157021	249.103667845224	118.516145782808	210.576837165878	88.0774149190122	106.21832940557	707.472741549931
RUMHYD_01587	250.816017862259	267.511359332908	225.249374986002	691.284227030692	355.153383529147	621.276342276633	300.931167639958	254.923990573367	840.529541566203
RUMHYD_01588	51.8353103582002	64.2309596287458	50.8627620936133	155.438390200999	109.034854120183	178.616948404532	77.0677380541357	132.772911756962	194.717268316495
RUMHYD_01589	315.192129113572	808.88659048948	468.664022148294	1814.69292515621	3241.41658715979	3989.60966528317	627.551581297962	515.158897617012	159.019102458471
RUMHYD_01590	478.22254072404	805.357416883504	572.20607355315	1435.14742893529	2960.92837547381	3351.00927115459	656.910719604299	663.86455878481	399.170400048815
RUMHYD_01591	5300.5785108224	4599.92487802787	3238.86802903259	2878.33972834309	1009.36250825025	3062.17551010579	3853.38690270678	2320.87049751169	1129.36015623567
RUMHYD_01592	4885.05997456393	9091.15120899171	6964.56535238977	2170.10380995961	640.382241046438	3512.89954880552	1765.21819066854	849.746635244556	723.699180576306
RUMHYD_01593	49802.864560123	85794.2103612533	68066.1831081692	22673.0308427569	7250.81779899218	33187.2082278915	17142.0668786128	9134.77632887898	7519.33184482198
RUMHYD_01594	69465.1682537383	91719.6928456853	82575.6942589812	53703.5328392414	45548.9152548872	81025.7852737414	27017.747026407	19352.9796176948	11309.8280013831
RUMHYD_01595	14.2129076788613	41.6442485505055	72.6610887051619	12.9292561165341	7.50602256624449	13.7397652618871	11.0096768648765	31.8654988216709	0
RUMHYD_01596	173.899105717833	120.697737324346	98.0924697519685	290.764604220723	435.744362661457	218.342791444336	488.095674342859	414.251484681721	850.265404982028
RUMHYD_01597	165.538571789091	151.754465056927	171.661822065945	320.645551690047	587.840083082726	366.493303833379	550.483843243826	536.402563498126	425.132702491014
RUMHYD_01598	77.7529655373002	47.2909263200656	51.7710257024278	85.9077239743046	23.7032291565616	12.8436936143727	227.533321874115	185.882076459747	519.246048843986
RUMHYD_01599	0	30.3508930113854	26.3396446556212	79.0121207121531	20.9378524216294	8.06464482762937	95.4171994955966	138.08382822724	314.792917111667
RUMHYD_01600	31.7700289292195	21.1750416358502	38.14707157021	77.0009030940255	39.1103281083266	21.2070289911735	40.3688151712139	138.08382822724	590.642380560035
RUMHYD_01601	37.6224026793388	27.5275541266053	29.9726990908793	61.1984789515949	35.5548437348423	20.9083384420021	47.7085997477983	100.907412935291	149.283239042646
RUMHYD_01602	3.34421357149678	5.64667776956007	5.44958165288714	81.5979719354599	52.5421579637114	22.9991722862023	77.0677380541357	58.4200811730632	191.47198051122
RUMHYD_01603	386.256667507879	142.578613681392	295.18567286472	151.703271767334	176.194003397108	152.929561175787	198.174183567777	185.882076459747	165.509678069021
RUMHYD_01604	25.0816017862259	47.2909263200656	79.0189339668635	91.3667432235079	95.9980780840743	25.3886966795739	176.154829838024	116.840162346126	305.057053695842
RUMHYD_01605	96.1461401805326	74.1126457254759	56.3123437465005	157.162291016537	50.9619426866073	44.2062012773758	95.4171994955966	573.578978790076	441.359141517388
RUMHYD_01606	217.373882147291	133.402762305857	107.175105840114	139.923282861158	69.1344183733045	34.9467942530606	91.7473072073044	180.571159989468	382.94396102244
RUMHYD_01607	66.0482180370615	69.1718026771108	107.175105840114	112.915503417732	23.3081753372855	22.4017911878594	44.0387074595061	63.7309976433417	129.811512210997
RUMHYD_01608	63.5400578584389	48.7025957624556	71.7528250963474	93.6652776442251	18.1724756866972	22.9991722862023	44.0387074595061	26.5545823513924	236.906009785069
RUMHYD_01609	1944.66019182538	471.497593758266	1099.90723027439	288.753386602596	301.821117926884	81.2438293746366	389.008582558971	759.461055249822	558.189502507285
RUMHYD_01610	202.324921075555	110.110216506421	182.560985371719	181.296902434068	56.4926961564717	46.8944162199189	242.212891027284	260.234907043645	941.133463529725
RUMHYD_01611	290.94658072022	129.873588699882	249.772492423994	47.9819060324711	29.2339826264259	35.842865900575	352.309659676049	201.814825870582	1265.66224405722
RUMHYD_01612	69.3924316085583	33.1742318961654	73.5693523139764	31.8921650874509	26.8636597107698	21.505719540345	220.193537297531	244.30215763281	882.718283034777
RUMHYD_01613	943.068227162093	764.419003054194	751.134004489611	190.778356919526	148.540236047786	168.760160281874	535.804274090658	238.991241162531	159.019102458471
RUMHYD_01614	2340.94950004775	611.958703276072	1376.019367354	191.640307327295	268.241543288422	126.94348339787	1009.22037928035	610.755394082025	470.566731764863
RUMHYD_01615	147.981450538733	36.7034055021404	107.175105840114	39.937035559961	52.5421579637114	19.7135762453162	73.3978457658435	138.08382822724	269.358887837818
RUMHYD_01616	7.52448053586777	3.52917360597504	0	0.287316802589648	1.97526909638013	0.896071647514374	0	0	0
RUMHYD_01617	127.916169109752	46.5850915988705	99.0007333607831	163.19594387092	86.9118402407257	63.6210869735206	363.319336540925	329.276821157266	528.981912259811
RUMHYD_01618	0	14.1166944239002	9.08263608814523	15.515107339841	6.32086110841641	1.49345274585729	47.7085997477983	15.9327494108354	139.547375626821
RUMHYD_01619	5.85237375011937	81.876827658621	27.2479082644357	62.3477461619535	43.4559201203628	24.4926250320596	605.532227568209	111.529245875848	331.019356138041
RUMHYD_01620	0	10.5875208179251	2.72479082644357	22.1233937994029	11.8516145782808	17.622742401116	135.786014666811	79.6637470541772	233.660721979794
RUMHYD_01621	63.5400578584389	87.523505428181	71.7528250963474	147.1062029259	111.010123216563	105.736454406696	458.736536036522	143.394744697519	584.151804949485
RUMHYD_01622	296.79895447034	417.854154947445	295.18567286472	935.216192429303	1114.44682417767	1083.05193129571	510.115028072612	254.923990573367	126.566224405722
RUMHYD_01623	0	9.88168609673012	12.7156905234033	7.75755366992049	1.5802152771041	7.46726372928645	0	15.9327494108354	35.6981658580241
RUMHYD_01624	19.2292280361065	26.1158846842153	11.8074269145888	40.79898596773	15.012045132489	30.1677454663173	25.6892460180452	95.5964964650126	519.246048843986
RUMHYD_01625	39.2945094650872	39.5267443869205	75.3858795316055	108.031117773707	91.652486072038	53.7642988508625	267.902137045329	223.058491751696	376.45338541189
RUMHYD_01626	248.307857683636	297.862252344293	385.103770137358	312.887998020126	369.375321023084	319.897578162632	389.008582558971	387.696902330329	665.284000081358
RUMHYD_01627	937.215853411974	367.034055021404	414.168205619423	284.156317761161	454.706945986706	246.419703066453	117.43655322535	244.30215763281	94.1133463529725
RUMHYD_01628	2357.67056790523	2037.03900536879	2435.96299884055	1937.66451666458	3512.42350718315	2411.32880346118	1721.17948320903	1540.16577638076	898.944722061151
RUMHYD_01629	218.209935540165	929.584327813826	775.657121927603	273.812912867934	721.368273998023	258.964706131654	128.446230090226	217.747575281418	84.3774829371478
RUMHYD_01630	3.34421357149678	2.11750416358502	18.1652721762905	3.73511843366542	4.74064583131231	6.27250153260062	0	0	0
RUMHYD_01631	0	0	0	0	0	0	0	0	9.73586341582475
RUMHYD_01632	378.732186972011	247.747987139448	207.992366418526	491.024415625708	1094.69413321387	482.683927461076	532.134381802365	695.73005760648	405.660975659364
RUMHYD_01633	15.8850144646097	19.7633721934602	6.35784526170166	26.7204626408372	23.3081753372855	25.0900061304025	36.6989228829218	53.1091647027848	45.4340292738488
RUMHYD_01634	22.5734416076033	4.23500832717005	15.4404813498469	3.73511843366542	1.18516145782808	4.77904878674333	0	0	9.73586341582475
RUMHYD_01635	271.717352684114	278.098880150833	173.478349283574	688.985692609975	1433.25525633342	833.64532273754	293.591383063374	329.276821157266	236.906009785069
RUMHYD_01636	5.85237375011937	22.5867110782403	7.26610887051619	6.89560326215154	18.1724756866972	6.57119208177208	77.0677380541357	58.4200811730632	9.73586341582475
RUMHYD_01637	734.890932336418	604.194521342927	765.666222230643	361.731854460366	332.635315830414	208.486003321678	1563.37411481247	1179.02345640182	1414.94548309986
RUMHYD_01638	489.091234831405	302.097260671464	378.745924875656	262.032923961759	167.502819373035	241.341963730538	389.008582558971	233.680324692253	324.528780527492
RUMHYD_01639	691.41615590696	1055.92874290773	766.574485839458	601.928701425312	347.252307143627	514.643816222422	785.356949694526	323.965904686987	577.661229338935
RUMHYD_01640	591.925802154931	543.492735320156	541.325110853456	548.487776143637	265.081112734213	370.973662070951	1156.01607081204	786.015637601215	1200.75648795172
RUMHYD_01641	201.488867682681	57.1726124167957	59.9453981817585	51.4297076635469	18.5675295059732	32.5572698596889	132.116122378518	37.1764152919493	233.660721979794
RUMHYD_01642	546.778918939724	266.805524611713	302.451781735236	289.040703405185	2189.38826642774	171.149684675246	822.055872577447	616.066310552303	1077.43555135127
RUMHYD_01643	106.178780895023	177.870349741142	194.368412286308	133.602313204186	1348.31868518908	87.8150214564087	436.717182306769	440.806067033114	337.509931748591
RUMHYD_01644	18.3931746432323	9.17585137553511	9.99089969695976	5.17170244661366	10.6664531204527	3.28559604088604	99.0870917838887	69.0419141136202	269.358887837818
RUMHYD_01645	25.0816017862259	9.17585137553511	10.8991633057743	4.88438564402401	16.9873142288691	1.79214329502875	58.7182766126748	154.016577638076	340.755219553866
RUMHYD_01646	38.458456072213	218.102928849258	170.75355845713	208.304681877494	1113.65671653912	287.041617753771	480.755889766275	515.158897617012	217.434282953419
RUMHYD_01647	20.9013348218549	14.8225291450952	16.3487449586614	27.0077794434269	31.9993593613581	22.4017911878594	267.902137045329	334.587737627544	817.812526929279
RUMHYD_01648	61.0318976798163	76.9359846102559	58.1288709641295	44.821421203985	218.069708240366	30.4664360154887	201.84407585607	79.6637470541772	146.037951237371
RUMHYD_01649	145.47329036011	131.285258142272	132.60648688692	52.2916580713159	62.8135572648881	68.9975168586068	80.7376303424279	5.31091647027848	107.094497574072
RUMHYD_01650	0	0	1.81652721762905	0.574633605179295	1.5802152771041	0.298690549171458	7.33978457658435	0	214.188995148144
RUMHYD_01651	271.717352684114	251.982995466618	231.607220247703	360.007953644828	90.8623784334859	224.913983526108	201.84407585607	361.142319978936	778.86907326598
RUMHYD_01652	346.126104649917	164.459490038437	288.827827603018	416.609363754989	149.725397505614	257.172562836625	422.0376131536	281.478572924759	1048.2279611038
RUMHYD_01653	5.85237375011937	44.4675874352855	22.7065902203631	6.32096965697225	3.55548437348423	10.454169221001	311.940844504835	111.529245875848	110.339785379347
RUMHYD_01654	422.206963401469	147.519456729757	239.781592727034	65.22091418785	52.5421579637114	31.959888761346	462.406428324814	398.318735270886	204.45313173232
RUMHYD_01655	1094.39389127232	1742.00009190928	1269.7525251227	1545.18976432712	2237.97988619869	2811.87282990011	1702.83002176757	1263.99811992628	876.227707424227
RUMHYD_01656	4989.5666486732	2874.86481942727	4555.85026181365	1421.35622241099	1561.64774759813	1761.97554956243	2113.85795805629	1672.93868813772	1603.17217580581
RUMHYD_01657	12476.4247818616	6521.91282384188	9204.34341172638	2313.76221125443	1999.36737935597	2992.87930269801	2367.08052594845	1943.79542812192	1823.8517465645
RUMHYD_01658	1258.26035627567	915.467633389926	993.640388043089	499.643919703397	484.731036251684	691.468621331926	1489.97626904662	594.822644671189	733.435043992131
RUMHYD_01659	1516.60085467379	2245.26024812132	1633.96623225733	4415.77193900029	5188.24180855205	4578.92611879845	1945.04291279485	1646.38410578633	827.548390345103
RUMHYD_03904	2726.37011416275	9227.37731018234	9347.84906191908	11428.0258230032	13403.385980397	15652.8782293303	4055.23097856285	4593.94274679088	2154.87110270254
RUMHYD_03905	2287.4420829038	3352.71492567629	3954.57975277844	3228.00427709469	3463.83188741219	6565.51696133782	1339.51068522664	945.343131709569	541.963063480911
RUMHYD_03906	2090.13348218549	2672.9960891655	2434.14647162292	3172.55213419489	4369.29524119285	4093.25528584566	2286.34289560603	2400.53424456587	1427.92663432096
RUMHYD_03907	605.302656440918	386.797427214865	246.139437988736	212.614433916339	41.8757048432587	120.073600766926	638.561258162838	515.158897617012	405.660975659364
RUMHYD_03908	0	0	0	0	1.97526909638013	0	0	31.8654988216709	81.1321951318729
RUMHYD_03909	28.4258153577227	27.5275541266053	43.5966532230971	339.895777463553	66.3690416383723	174.435280716132	29.3591383063374	95.5964964650126	210.943707342869
RUMHYD_01660	15042.2726445925	24512.2281976602	26551.270076475	25860.2361338838	26810.3274451675	18551.0726279409	145401.132462136	94199.7254333294	42370.4775856693
RUMHYD_01661	18.3931746432323	2.82333888478003	18.1652721762905	3.44780163107577	16.1972065903171	2.98690549171458	40.3688151712139	15.9327494108354	6.49057561054983
RUMHYD_01662	4569.03179205748	7049.87719529574	5066.29440996741	1784.5246608843	2325.28678025869	2179.24624675496	1449.60745387541	1067.49421052597	697.736878134107
RUMHYD_01663	72.7366451800551	14.1166944239002	26.3396446556212	161.472043055382	225.180676987335	71.6857318011499	289.921490775082	148.705661167797	90.8680585476976
RUMHYD_01664	5953.53621065715	6776.71915819327	4182.55391859088	16974.6766969964	27370.1187070816	14865.8286322635	18565.9850864701	10791.7822676059	5130.80002013964
RUMHYD_01665	18686.6293841312	10257.8960031271	10172.5524187227	13170.889547512	19741.2344030423	11572.1679465498	39880.7194968711	28471.8231971629	15609.8343433723
RUMHYD_01666	12636.1109799006	14113.8710850154	12051.7498253599	13171.7514979198	19791.0111842711	13072.1918844889	40038.5248652676	23214.0158915872	14019.6433187876
RUMHYD_01667	3829.96059275669	4398.76198248729	3933.6896897757	2396.79676720284	2983.84149699182	2681.94244101052	14052.0175718707	5634.88237496546	4248.08173710486
RUMHYD_01668	4665.17793223801	2946.85996098916	2856.48904972168	4447.66410408774	5874.05523881523	2024.52454228414	32372.1198750253	12900.2161063064	7402.50148383208
RUMHYD_01669	6780.39301620973	2111.85748581546	3772.01876740672	2161.19698907933	2949.47181471481	977.315476889011	14914.4422596194	8433.73535480222	4897.13929815985
RUMHYD_01670	23937.880744774	24510.8165282179	30114.3882138543	12694.5182888184	6777.5433234995	6831.05285955125	72895.0705223475	59487.5753835892	37382.4702289617
RUMHYD_01671	25.0816017862259	45.1734221564805	39.963598787839	4.02243523625507	5.13569965058834	2.98690549171458	179.824722126317	79.6637470541772	188.226692705945
RUMHYD_01672	46.818990000955	48.7025957624556	49.9544984847988	17.2390081553789	1.97526909638013	5.37642988508625	260.562352468744	106.21832940557	94.1133463529725
RUMHYD_01673	2449.63644112139	2063.8607247742	2467.75222514906	2033.62832872953	2044.00846093416	1661.61552504082	2858.8460925796	2411.15607750643	1476.60595140009
RUMHYD_01674	285.930260362975	351.505691155114	324.250108346785	541.879489684075	477.620067504715	454.607015838959	469.746212901398	499.226148206177	564.680078117835
RUMHYD_01675	53646.2020071657	45435.9926727651	53446.7720606906	18103.8317311737	17922.8016729147	26851.6829894157	14965.8207516555	15608.7835061484	7584.23760092748
RUMHYD_01676	683.055621978218	1157.56894275981	810.171139062555	210.603216298212	183.700025963352	376.350091956037	183.494614414609	207.125742340861	139.547375626821
RUMHYD_01677	96.1461401805326	152.460299778122	173.478349283574	88.2062583950218	145.774859312854	100.658715070781	128.446230090226	148.705661167797	77.886907326598
RUMHYD_01678	451.468832152066	326.095641192094	497.728457630359	511.998542214752	1247.57996127369	501.501432058878	1680.81066803782	913.477632887898	1236.45465380974
RUMHYD_01679	307.667648577704	163.047820596047	188.010567024606	323.806036518533	836.723989226623	303.469597958201	737.648349946727	589.511728200911	704.227453744657
RUMHYD_01680	0	7.05834721195008	0.908263608814524	1.14926721035859	1.97526909638013	1.19476219668583	0	0	19.4717268316495
RUMHYD_01681	166.374625181965	98.8168609673012	151.680022672025	201.409078615343	280.488211685978	165.474564240988	121.106445513642	201.814825870582	318.038204916942
RUMHYD_01682	1561.747737889	1093.33798313107	1226.15587189961	565.726784299016	675.93708478128	327.364841891918	308.270952216543	493.915231735898	314.792917111667
RUMHYD_01684	0	2.82333888478003	0	0	0	0	0	0	16.2264390263746
RUMHYD_01685	95.3100867876584	100.934365130886	120.799059972332	71.8292006474119	53.7273194215395	27.1808399746027	264.232244757037	371.764152919493	668.529287886632
RUMHYD_01686	265.02892554112	191.281209443847	176.203140110018	74.989685475898	52.9372117829875	53.7642988508625	363.319336540925	281.478572924759	688.001014718282
RUMHYD_01687	32.6060823220936	174.341176135167	107.175105840114	66.3701813982086	47.0114044938471	47.4917973182618	264.232244757037	196.503909400304	288.830614669467
RUMHYD_01688	288.438420541598	376.915741118134	478.654921845254	106.881850563349	74.2701180238929	86.3215687105514	513.784920360905	440.806067033114	483.547882985962
RUMHYD_01689	107.850887680771	134.108597027052	140.780859366251	93.0906440390458	73.0849565660648	58.8420381867772	311.940844504835	265.545823513924	477.057307375413
RUMHYD_01690	496.615715367273	376.209906396939	530.425947547682	182.158852841837	120.886468698464	122.463125160298	1086.28811733448	1035.6287117043	1298.11512210997
RUMHYD_01691	0	0	6.35784526170166	0.574633605179295	2.37032291565616	3.28559604088604	7.33978457658435	0	0
RUMHYD_01692	452.30488554494	415.73665078386	357.855861872922	314.899215638254	694.504614287254	349.169251981435	778.017165117941	594.822644671189	996.303356219399
RUMHYD_01693	540.090491796731	461.615907661535	502.269775674432	340.757727871322	573.61814558879	355.143062964864	400.018259423847	493.915231735898	626.340546418059
RUMHYD_01694	2335.9331796905	2862.86562916695	3642.13707134624	784.662187872328	2234.02934800593	1324.99127612459	3038.67081470592	2697.94556690147	1775.17242948538
RUMHYD_01695	1577.63275235361	1526.01466722361	1561.30514355217	1530.82392419764	896.377115937303	1457.90857050589	631.221473586254	807.259303482329	399.170400048815
RUMHYD_01696	1799.18690146527	2953.91830820111	2306.98956638889	4038.81229400268	5990.59611550166	4959.15918789372	2176.24612695726	1625.14043990521	561.43479031256
RUMHYD_01697	1204.75293913172	1996.10059153948	1884.64698829014	411.150344505786	327.104562360549	247.91315581231	998.210702415472	647.931809373974	399.170400048815
RUMHYD_01698	370.371653043269	253.394664909008	214.350211680228	68.9560326215154	52.1471041444354	36.4402469989179	135.786014666811	26.5545823513924	74.6416195213231
RUMHYD_01699	1546.69877681726	1989.74807904873	1807.4445815409	485.278079573915	417.571886974759	270.613637549341	950.502102667674	594.822644671189	496.529034207062
